Date,Product,Production_quantity,Mesurement_unit
2016-10-26,Beer,1984.903734,Liters
2016-10-27,Beer,1358.176675,Liters
2016-10-28,Beer,1462.941547,Liters
2016-10-29,Beer,1275.803846,Liters
2016-10-30,Beer,1639.257219,Liters
2016-10-31,Beer,2175.396621,Liters
2016-11-01,Beer,1653.96488,Liters
2016-11-02,Beer,2072.678394,Liters
2016-11-03,Beer,1660.307642,Liters
2016-11-04,Beer,1843.856428,Liters
2016-11-05,Beer,1530.43554,Liters
2016-11-06,Beer,1837.184112,Liters
2016-11-07,Beer,1518.377525,Liters
2016-11-08,Beer,1111.34047,Liters
2016-11-09,Beer,1644.174313,Liters
2016-11-10,Beer,1221.563606,Liters
2016-11-11,Beer,1122.944244,Liters
2016-11-12,Beer,1731.031808,Liters
2016-11-13,Beer,1062.990899,Liters
2016-11-14,Beer,2114.393755,Liters
2016-11-15,Beer,2109.059478,Liters
2016-11-16,Beer,1255.288833,Liters
2016-11-17,Beer,1716.636892,Liters
2016-11-18,Beer,1862.554024,Liters
2016-11-19,Beer,1403.772765,Liters
2016-11-20,Beer,1783.737835,Liters
2016-11-21,Beer,2076.709967,Liters
2016-11-22,Beer,1289.338187,Liters
2016-11-23,Beer,1659.167179,Liters
2016-11-24,Beer,2223.75172,Liters
2016-11-25,Beer,1404.126722,Liters
2016-11-26,Beer,1523.385668,Liters
2016-11-27,Beer,1698.511034,Liters
2016-11-28,Beer,1061.030398,Liters
2016-11-29,Beer,1277.765322,Liters
2016-11-30,Beer,2206.008006,Liters
2016-12-01,Beer,1150.956689,Liters
2016-12-02,Beer,1886.332613,Liters
2016-12-03,Beer,1336.638528,Liters
2016-12-04,Beer,2301.446822,Liters
2016-12-05,Beer,2195.007987,Liters
2016-12-06,Beer,2205.84832,Liters
2016-12-07,Beer,1427.36995,Liters
2016-12-08,Beer,1060.998892,Liters
2016-12-09,Beer,1026.684096,Liters
2016-12-10,Beer,1190.14885,Liters
2016-12-11,Beer,1245.444844,Liters
2016-12-12,Beer,1944.556814,Liters
2016-12-13,Beer,2135.008679,Liters
2016-12-14,Beer,1706.677081,Liters
2016-12-15,Beer,2250.828782,Liters
2016-12-16,Beer,2112.158201,Liters
2016-12-17,Beer,1863.069604,Liters
2016-12-18,Beer,1459.726274,Liters
2016-12-19,Beer,1703.769593,Liters
2016-12-20,Beer,2276.083686,Liters
2016-12-21,Beer,1926.702371,Liters
2016-12-22,Beer,1722.323703,Liters
2016-12-23,Beer,1761.556286,Liters
2016-12-24,Beer,2144.751713,Liters
2016-12-25,Beer,1953.572266,Liters
2016-12-26,Beer,2208.74567,Liters
2016-12-27,Beer,1305.560398,Liters
2016-12-28,Beer,1946.769714,Liters
2016-12-29,Beer,2132.724648,Liters
2016-12-30,Beer,1426.469527,Liters
2016-12-31,Beer,1690.438678,Liters
2017-01-01,Beer,1337.275084,Liters
2017-01-02,Beer,1968.687284,Liters
2017-01-03,Beer,1853.028599,Liters
2017-01-04,Beer,2138.28522,Liters
2017-01-05,Beer,1479.249732,Liters
2017-01-06,Beer,1834.244455,Liters
2017-01-07,Beer,1373.917363,Liters
2017-01-08,Beer,1134.258998,Liters
2017-01-09,Beer,1293.879076,Liters
2017-01-10,Beer,1624.257556,Liters
2017-01-11,Beer,1573.929588,Liters
2017-01-12,Beer,2264.341536,Liters
2017-01-13,Beer,1433.988107,Liters
2017-01-14,Beer,1727.366888,Liters
2017-01-15,Beer,1378.339167,Liters
2017-01-16,Beer,1145.651496,Liters
2017-01-17,Beer,1833.16121,Liters
2017-01-18,Beer,1799.084053,Liters
2017-01-19,Beer,2076.251518,Liters
2017-01-20,Beer,1820.324901,Liters
2017-01-21,Beer,1988.425846,Liters
2017-01-22,Beer,1803.314833,Liters
2017-01-23,Beer,1182.679561,Liters
2017-01-24,Beer,1969.77234,Liters
2017-01-25,Beer,1749.495437,Liters
2017-01-26,Beer,1931.174448,Liters
2017-01-27,Beer,1618.157899,Liters
2017-01-28,Beer,2239.977809,Liters
2017-01-29,Beer,1817.31861,Liters
2017-01-30,Beer,2244.421316,Liters
2017-01-31,Beer,1892.111691,Liters
2017-02-01,Beer,1682.501123,Liters
2017-02-02,Beer,1580.650715,Liters
2017-02-03,Beer,1842.324374,Liters
2017-02-04,Beer,1667.710432,Liters
2017-02-05,Beer,2147.452961,Liters
2017-02-06,Beer,1991.661699,Liters
2017-02-07,Beer,2097.526015,Liters
2017-02-08,Beer,1245.011033,Liters
2017-02-09,Beer,1273.015161,Liters
2017-02-10,Beer,1282.712508,Liters
2017-02-11,Beer,1985.594613,Liters
2017-02-12,Beer,1782.224252,Liters
2017-02-13,Beer,1814.894289,Liters
2017-02-14,Beer,1600.48495,Liters
2017-02-15,Beer,1996.540771,Liters
2017-02-16,Beer,1363.044855,Liters
2017-02-17,Beer,1171.535173,Liters
2017-02-18,Beer,1080.81243,Liters
2017-02-19,Beer,2031.981707,Liters
2017-02-20,Beer,1255.109092,Liters
2017-02-21,Beer,1410.509143,Liters
2017-02-22,Beer,1837.752529,Liters
2017-02-23,Beer,1302.562858,Liters
2017-02-24,Beer,1578.702651,Liters
2017-02-25,Beer,1791.657611,Liters
2017-02-26,Beer,2155.042965,Liters
2017-02-27,Beer,2124.488613,Liters
2017-02-28,Beer,1119.813544,Liters
2017-03-01,Beer,1175.988143,Liters
2017-03-02,Beer,1416.471888,Liters
2017-03-03,Beer,2205.106713,Liters
2017-03-04,Beer,1370.401772,Liters
2017-03-05,Beer,1299.873086,Liters
2017-03-06,Beer,1891.994071,Liters
2017-03-07,Beer,1822.946016,Liters
2017-03-08,Beer,1174.176675,Liters
2017-03-09,Beer,1929.703527,Liters
2017-03-10,Beer,1193.236135,Liters
2017-03-11,Beer,1467.995077,Liters
2017-03-12,Beer,1044.815891,Liters
2017-03-13,Beer,1165.562003,Liters
2017-03-14,Beer,1739.72856,Liters
2017-03-15,Beer,1018.256223,Liters
2017-03-16,Beer,1473.115659,Liters
2017-03-17,Beer,2094.451116,Liters
2017-03-18,Beer,1726.588351,Liters
2017-03-19,Beer,1826.447405,Liters
2017-03-20,Beer,1858.141572,Liters
2017-03-21,Beer,2247.614053,Liters
2017-03-22,Beer,1314.30791,Liters
2017-03-23,Beer,1286.698504,Liters
2017-03-24,Beer,1346.427811,Liters
2017-03-25,Beer,1619.039254,Liters
2017-03-26,Beer,2075.066856,Liters
2017-03-27,Beer,2260.131204,Liters
2017-03-28,Beer,1290.599413,Liters
2017-03-29,Beer,2190.911266,Liters
2017-03-30,Beer,1723.792881,Liters
2017-03-31,Beer,1742.313868,Liters
2017-04-01,Beer,1524.438695,Liters
2017-04-02,Beer,1975.163913,Liters
2017-04-03,Beer,1694.012386,Liters
2017-04-04,Beer,1005.35059,Liters
2017-04-05,Beer,2150.788652,Liters
2017-04-06,Beer,1333.581431,Liters
2017-04-07,Beer,1652.258017,Liters
2017-04-08,Beer,1941.100306,Liters
2017-04-09,Beer,1677.553035,Liters
2017-04-10,Beer,1394.246883,Liters
2017-04-11,Beer,1158.678965,Liters
2017-04-12,Beer,1755.659404,Liters
2017-04-13,Beer,2217.36407,Liters
2017-04-14,Beer,2205.881596,Liters
2017-04-15,Beer,1270.695354,Liters
2017-04-16,Beer,2273.017152,Liters
2017-04-17,Beer,2319.409273,Liters
2017-04-18,Beer,1598.826546,Liters
2017-04-19,Beer,2208.012333,Liters
2017-04-20,Beer,1994.29071,Liters
2017-04-21,Beer,1055.037216,Liters
2017-04-22,Beer,1794.42376,Liters
2017-04-23,Beer,2296.134861,Liters
2017-04-24,Beer,1182.890113,Liters
2017-04-25,Beer,1024.475444,Liters
2017-04-26,Beer,2181.54474,Liters
2017-04-27,Beer,1925.935331,Liters
2017-04-28,Beer,1531.290069,Liters
2017-04-29,Beer,1632.584097,Liters
2017-04-30,Beer,1614.895153,Liters
2017-05-01,Beer,2305.837556,Liters
2017-05-02,Beer,2274.797644,Liters
2017-05-03,Beer,1118.526968,Liters
2017-05-04,Beer,1527.895204,Liters
2017-05-05,Beer,1963.720306,Liters
2017-05-06,Beer,1915.952983,Liters
2017-05-07,Beer,1799.102927,Liters
2017-05-08,Beer,1083.330091,Liters
2017-05-09,Beer,1388.572223,Liters
2017-05-10,Beer,1326.773748,Liters
2017-05-11,Beer,1225.848278,Liters
2017-05-12,Beer,1664.842609,Liters
2017-05-13,Beer,1094.122798,Liters
2017-05-14,Beer,2226.677608,Liters
2017-05-15,Beer,1029.975014,Liters
2017-05-16,Beer,2051.082487,Liters
2017-05-17,Beer,1521.258399,Liters
2017-05-18,Beer,1823.825682,Liters
2017-05-19,Beer,1987.197054,Liters
2017-05-20,Beer,1407.615747,Liters
2017-05-21,Beer,1618.874156,Liters
2017-05-22,Beer,1378.21919,Liters
2017-05-23,Beer,1612.306754,Liters
2017-05-24,Beer,2213.6424,Liters
2017-05-25,Beer,1303.470212,Liters
2017-05-26,Beer,1528.149405,Liters
2017-05-27,Beer,1221.003751,Liters
2017-05-28,Beer,2296.802658,Liters
2017-05-29,Beer,2210.341489,Liters
2017-05-30,Beer,1364.858955,Liters
2017-05-31,Beer,2119.272662,Liters
2017-06-01,Beer,2038.62907,Liters
2017-06-02,Beer,1491.890531,Liters
2017-06-03,Beer,2111.418254,Liters
2017-06-04,Beer,1136.455821,Liters
2017-06-05,Beer,1466.138372,Liters
2017-06-06,Beer,1841.697884,Liters
2017-06-07,Beer,1385.566038,Liters
2017-06-08,Beer,2182.423861,Liters
2017-06-09,Beer,1665.5603,Liters
2017-06-10,Beer,2282.387817,Liters
2017-06-11,Beer,1502.406698,Liters
2017-06-12,Beer,1212.353496,Liters
2017-06-13,Beer,2006.917302,Liters
2017-06-14,Beer,2196.808467,Liters
2017-06-15,Beer,2000.32401,Liters
2017-06-16,Beer,1564.013487,Liters
2017-06-17,Beer,1940.597328,Liters
2017-06-18,Beer,1132.870725,Liters
2017-06-19,Beer,1855.346436,Liters
2017-06-20,Beer,1823.051226,Liters
2017-06-21,Beer,1990.08566,Liters
2017-06-22,Beer,2213.802991,Liters
2017-06-23,Beer,1372.551828,Liters
2017-06-24,Beer,1233.047619,Liters
2017-06-25,Beer,1850.605217,Liters
2017-06-26,Beer,1337.254964,Liters
2017-06-27,Beer,2114.588023,Liters
2017-06-28,Beer,1352.914107,Liters
2017-06-29,Beer,2284.226687,Liters
2017-06-30,Beer,2308.014149,Liters
2017-07-01,Beer,2127.908889,Liters
2017-07-02,Beer,2323.634942,Liters
2017-07-03,Beer,2006.207383,Liters
2017-07-04,Beer,1422.651897,Liters
2017-07-05,Beer,2153.933928,Liters
2017-07-06,Beer,1507.478882,Liters
2017-07-07,Beer,1770.060188,Liters
2017-07-08,Beer,1252.96075,Liters
2017-07-09,Beer,1600.925992,Liters
2017-07-10,Beer,1674.22291,Liters
2017-07-11,Beer,2105.809115,Liters
2017-07-12,Beer,2197.087917,Liters
2017-07-13,Beer,1882.199628,Liters
2017-07-14,Beer,2323.694872,Liters
2017-07-15,Beer,1160.912761,Liters
2017-07-16,Beer,1951.162738,Liters
2017-07-17,Beer,1260.882627,Liters
2017-07-18,Beer,1778.897155,Liters
2017-07-19,Beer,1197.714553,Liters
2017-07-20,Beer,2252.430246,Liters
2017-07-21,Beer,2010.435757,Liters
2017-07-22,Beer,1053.551904,Liters
2017-07-23,Beer,1633.078048,Liters
2017-07-24,Beer,1965.11088,Liters
2017-07-25,Beer,2016.802867,Liters
2017-07-26,Beer,1444.719724,Liters
2017-07-27,Beer,1744.196339,Liters
2017-07-28,Beer,1518.033136,Liters
2017-07-29,Beer,1029.410922,Liters
2017-07-30,Beer,1214.432526,Liters
2017-07-31,Beer,2228.373175,Liters
2017-08-01,Beer,1009.91319,Liters
2017-08-02,Beer,2125.654412,Liters
2017-08-03,Beer,1845.390146,Liters
2017-08-04,Beer,1431.402255,Liters
2017-08-05,Beer,1856.963899,Liters
2017-08-06,Beer,1195.811971,Liters
2017-08-07,Beer,1150.837762,Liters
2017-08-08,Beer,1197.517076,Liters
2017-08-09,Beer,2051.458528,Liters
2017-08-10,Beer,1601.909048,Liters
2017-08-11,Beer,1617.70183,Liters
2017-08-12,Beer,2074.222537,Liters
2017-08-13,Beer,1948.834343,Liters
2017-08-14,Beer,1875.187332,Liters
2017-08-15,Beer,2224.039344,Liters
2017-08-16,Beer,1919.93616,Liters
2017-08-17,Beer,2255.386671,Liters
2017-08-18,Beer,2049.571233,Liters
2017-08-19,Beer,1546.968379,Liters
2017-08-20,Beer,2178.581074,Liters
2017-08-21,Beer,2005.919726,Liters
2017-08-22,Beer,1751.131611,Liters
2017-08-23,Beer,2006.138604,Liters
2017-08-24,Beer,1237.724647,Liters
2017-08-25,Beer,1200.431901,Liters
2017-08-26,Beer,2133.481577,Liters
2017-08-27,Beer,1077.824554,Liters
2017-08-28,Beer,1713.29724,Liters
2017-08-29,Beer,1204.883394,Liters
2017-08-30,Beer,2314.129956,Liters
2017-08-31,Beer,1412.05043,Liters
2017-09-01,Beer,1243.83619,Liters
2017-09-02,Beer,1476.32731,Liters
2017-09-03,Beer,2232.403483,Liters
2017-09-04,Beer,1027.855088,Liters
2017-09-05,Beer,1968.111239,Liters
2017-09-06,Beer,1088.753454,Liters
2017-09-07,Beer,1980.967147,Liters
2017-09-08,Beer,1202.267545,Liters
2017-09-09,Beer,1747.903608,Liters
2017-09-10,Beer,1647.313843,Liters
2017-09-11,Beer,1670.148625,Liters
2017-09-12,Beer,2033.676418,Liters
2017-09-13,Beer,1510.326271,Liters
2017-09-14,Beer,2321.95592,Liters
2017-09-15,Beer,2303.512544,Liters
2017-09-16,Beer,2173.415783,Liters
2017-09-17,Beer,2106.520809,Liters
2017-09-18,Beer,1115.082018,Liters
2017-09-19,Beer,1032.225081,Liters
2017-09-20,Beer,1710.209867,Liters
2017-09-21,Beer,2198.662897,Liters
2017-09-22,Beer,1462.728159,Liters
2017-09-23,Beer,1565.202294,Liters
2017-09-24,Beer,1461.032332,Liters
2017-09-25,Beer,1529.77183,Liters
2017-09-26,Beer,1171.812124,Liters
2017-09-27,Beer,1955.032352,Liters
2017-09-28,Beer,2053.534313,Liters
2017-09-29,Beer,1620.363736,Liters
2017-09-30,Beer,2129.199887,Liters
2017-10-01,Beer,1811.177569,Liters
2017-10-02,Beer,1354.51357,Liters
2017-10-03,Beer,1133.582542,Liters
2017-10-04,Beer,2096.601149,Liters
2017-10-05,Beer,2004.155271,Liters
2017-10-06,Beer,1518.858811,Liters
2017-10-07,Beer,1217.296674,Liters
2017-10-08,Beer,1770.3088,Liters
2017-10-09,Beer,1814.176493,Liters
2017-10-10,Beer,1134.711764,Liters
2017-10-11,Beer,1918.388077,Liters
2017-10-12,Beer,1686.803505,Liters
2017-10-13,Beer,1706.462061,Liters
2017-10-14,Beer,2096.265118,Liters
2017-10-15,Beer,1020.525882,Liters
2017-10-16,Beer,1191.06377,Liters
2017-10-17,Beer,1470.650078,Liters
2017-10-18,Beer,1602.491226,Liters
2017-10-19,Beer,1558.327727,Liters
2017-10-20,Beer,1495.013917,Liters
2017-10-21,Beer,1447.051818,Liters
2017-10-22,Beer,1253.213411,Liters
2017-10-23,Beer,1784.828058,Liters
2017-10-24,Beer,2196.264914,Liters
2017-10-25,Beer,2242.097384,Liters
2017-10-26,Beer,2315.610585,Liters
2017-10-27,Beer,1611.819793,Liters
2017-10-28,Beer,1242.181185,Liters
2017-10-29,Beer,1438.452209,Liters
2017-10-30,Beer,1823.260192,Liters
2017-10-31,Beer,2085.177354,Liters
2017-11-01,Beer,1420.365994,Liters
2017-11-02,Beer,2207.612291,Liters
2017-11-03,Beer,1095.91515,Liters
2017-11-04,Beer,1260.893905,Liters
2017-11-05,Beer,1190.204412,Liters
2017-11-06,Beer,2075.026231,Liters
2017-11-07,Beer,2059.884322,Liters
2017-11-08,Beer,1089.007474,Liters
2017-11-09,Beer,1645.843967,Liters
2017-11-10,Beer,1444.272209,Liters
2017-11-11,Beer,1888.368673,Liters
2017-11-12,Beer,2025.495635,Liters
2017-11-13,Beer,1092.943864,Liters
2017-11-14,Beer,1402.429954,Liters
2017-11-15,Beer,1118.676756,Liters
2017-11-16,Beer,1733.623782,Liters
2017-11-17,Beer,1275.177366,Liters
2017-11-18,Beer,1105.689912,Liters
2017-11-19,Beer,1061.349356,Liters
2017-11-20,Beer,1759.484146,Liters
2017-11-21,Beer,1509.040217,Liters
2017-11-22,Beer,1722.580411,Liters
2017-11-23,Beer,1693.967237,Liters
2017-11-24,Beer,1048.487854,Liters
2017-11-25,Beer,1349.409656,Liters
2017-11-26,Beer,1332.580196,Liters
2017-11-27,Beer,1521.185539,Liters
2017-11-28,Beer,2310.95629,Liters
2017-11-29,Beer,2129.548252,Liters
2017-11-30,Beer,1341.060295,Liters
2017-12-01,Beer,1349.28965,Liters
2017-12-02,Beer,1670.707639,Liters
2017-12-03,Beer,1612.038496,Liters
2017-12-04,Beer,1813.654739,Liters
2017-12-05,Beer,1007.078103,Liters
2017-12-06,Beer,2111.825199,Liters
2017-12-07,Beer,1342.859753,Liters
2017-12-08,Beer,1303.971921,Liters
2017-12-09,Beer,2115.175019,Liters
2017-12-10,Beer,2236.117632,Liters
2017-12-11,Beer,1620.282772,Liters
2017-12-12,Beer,1653.248063,Liters
2017-12-13,Beer,1835.277166,Liters
2017-12-14,Beer,2231.910211,Liters
2017-12-15,Beer,1839.69482,Liters
2017-12-16,Beer,1119.204401,Liters
2017-12-17,Beer,1425.28362,Liters
2017-12-18,Beer,2322.490745,Liters
2017-12-19,Beer,1436.544975,Liters
2017-12-20,Beer,1868.657408,Liters
2017-12-21,Beer,2254.147113,Liters
2017-12-22,Beer,1597.326255,Liters
2017-12-23,Beer,1191.581191,Liters
2017-12-24,Beer,1244.084464,Liters
2017-12-25,Beer,1601.406191,Liters
2017-12-26,Beer,2236.06263,Liters
2017-12-27,Beer,1132.314806,Liters
2017-12-28,Beer,1148.66049,Liters
2017-12-29,Beer,1628.388104,Liters
2017-12-30,Beer,1637.408681,Liters
2017-12-31,Beer,1275.324596,Liters
2018-01-01,Beer,2136.775957,Liters
2018-01-02,Beer,1719.816046,Liters
2018-01-03,Beer,1992.349852,Liters
2018-01-04,Beer,1174.868546,Liters
2018-01-05,Beer,1466.653734,Liters
2018-01-06,Beer,1901.681009,Liters
2018-01-07,Beer,1345.63342,Liters
2018-01-08,Beer,2097.84476,Liters
2018-01-09,Beer,1335.528079,Liters
2018-01-10,Beer,1179.180124,Liters
2018-01-11,Beer,1831.356189,Liters
2018-01-12,Beer,2218.001799,Liters
2018-01-13,Beer,1768.639425,Liters
2018-01-14,Beer,2087.631615,Liters
2018-01-15,Beer,1281.237795,Liters
2018-01-16,Beer,1869.643334,Liters
2018-01-17,Beer,1749.50292,Liters
2018-01-18,Beer,1068.565542,Liters
2018-01-19,Beer,1808.436948,Liters
2018-01-20,Beer,1320.345661,Liters
2018-01-21,Beer,1964.994304,Liters
2018-01-22,Beer,2269.325482,Liters
2018-01-23,Beer,1873.599704,Liters
2018-01-24,Beer,1354.069688,Liters
2018-01-25,Beer,2056.175759,Liters
2018-01-26,Beer,1590.925724,Liters
2018-01-27,Beer,1401.829958,Liters
2018-01-28,Beer,1090.943453,Liters
2018-01-29,Beer,1657.896977,Liters
2018-01-30,Beer,1562.753538,Liters
2018-01-31,Beer,1137.835951,Liters
2018-02-01,Beer,1267.483016,Liters
2018-02-02,Beer,1787.453887,Liters
2018-02-03,Beer,2308.054914,Liters
2018-02-04,Beer,2010.044685,Liters
2018-02-05,Beer,1988.720927,Liters
2018-02-06,Beer,2072.855466,Liters
2018-02-07,Beer,1389.193478,Liters
2018-02-08,Beer,1147.513826,Liters
2018-02-09,Beer,1668.50529,Liters
2018-02-10,Beer,1642.713447,Liters
2018-02-11,Beer,2269.467297,Liters
2018-02-12,Beer,1015.686141,Liters
2018-02-13,Beer,1594.550786,Liters
2018-02-14,Beer,1148.50043,Liters
2018-02-15,Beer,1116.360734,Liters
2018-02-16,Beer,1165.121921,Liters
2018-02-17,Beer,1157.099764,Liters
2018-02-18,Beer,1508.665373,Liters
2018-02-19,Beer,1771.224604,Liters
2018-02-20,Beer,1659.136215,Liters
2018-02-21,Beer,2051.183965,Liters
2018-02-22,Beer,1303.412504,Liters
2018-02-23,Beer,1093.051117,Liters
2018-02-24,Beer,1351.65901,Liters
2018-02-25,Beer,1148.911089,Liters
2018-02-26,Beer,1217.825107,Liters
2018-02-27,Beer,1457.621689,Liters
2018-02-28,Beer,1124.035845,Liters
2018-03-01,Beer,2024.265863,Liters
2018-03-02,Beer,1317.048408,Liters
2018-03-03,Beer,1592.489454,Liters
2018-03-04,Beer,2260.466866,Liters
2018-03-05,Beer,2151.753103,Liters
2018-03-06,Beer,1802.406728,Liters
2018-03-07,Beer,1156.787106,Liters
2018-03-08,Beer,1844.205684,Liters
2018-03-09,Beer,1398.560126,Liters
2018-03-10,Beer,1555.083855,Liters
2018-03-11,Beer,1194.642954,Liters
2018-03-12,Beer,2139.316539,Liters
2018-03-13,Beer,2094.218488,Liters
2018-03-14,Beer,1189.37048,Liters
2018-03-15,Beer,1609.225317,Liters
2018-03-16,Beer,1827.731478,Liters
2018-03-17,Beer,1269.013311,Liters
2018-03-18,Beer,1784.444357,Liters
2018-03-19,Beer,2254.251274,Liters
2018-03-20,Beer,2227.326218,Liters
2018-03-21,Beer,1634.787774,Liters
2018-03-22,Beer,1531.387543,Liters
2018-03-23,Beer,2234.371126,Liters
2018-03-24,Beer,1870.818416,Liters
2018-03-25,Beer,2002.730384,Liters
2018-03-26,Beer,1678.1328,Liters
2018-03-27,Beer,1489.548729,Liters
2018-03-28,Beer,1624.753444,Liters
2018-03-29,Beer,2243.976464,Liters
2018-03-30,Beer,2197.898032,Liters
2018-03-31,Beer,1479.396641,Liters
2018-04-01,Beer,2042.98007,Liters
2018-04-02,Beer,1916.637244,Liters
2018-04-03,Beer,1570.245752,Liters
2018-04-04,Beer,1234.159716,Liters
2018-04-05,Beer,1555.109858,Liters
2018-04-06,Beer,1432.984452,Liters
2018-04-07,Beer,2207.959497,Liters
2018-04-08,Beer,1910.238477,Liters
2018-04-09,Beer,1361.028569,Liters
2018-04-10,Beer,1507.160292,Liters
2018-04-11,Beer,1836.674444,Liters
2018-04-12,Beer,2139.728437,Liters
2018-04-13,Beer,1086.323403,Liters
2018-04-14,Beer,1181.871834,Liters
2018-04-15,Beer,1051.48029,Liters
2018-04-16,Beer,1137.051811,Liters
2018-04-17,Beer,2015.788126,Liters
2018-04-18,Beer,1055.747459,Liters
2018-04-19,Beer,2078.908241,Liters
2018-04-20,Beer,1235.383987,Liters
2018-04-21,Beer,2168.264047,Liters
2018-04-22,Beer,1680.922483,Liters
2018-04-23,Beer,1129.728333,Liters
2018-04-24,Beer,1976.29503,Liters
2018-04-25,Beer,1959.575481,Liters
2018-04-26,Beer,1167.188455,Liters
2018-04-27,Beer,1692.306244,Liters
2018-04-28,Beer,1162.441027,Liters
2018-04-29,Beer,1068.676422,Liters
2018-04-30,Beer,1311.392423,Liters
2018-05-01,Beer,1454.956736,Liters
2018-05-02,Beer,1462.00836,Liters
2018-05-03,Beer,1159.640056,Liters
2018-05-04,Beer,1290.284778,Liters
2018-05-05,Beer,1688.996633,Liters
2018-05-06,Beer,2004.654063,Liters
2018-05-07,Beer,1669.445166,Liters
2018-05-08,Beer,1984.488401,Liters
2018-05-09,Beer,1970.00552,Liters
2018-05-10,Beer,2226.510442,Liters
2018-05-11,Beer,2251.031562,Liters
2018-05-12,Beer,2215.264514,Liters
2018-05-13,Beer,1238.330514,Liters
2018-05-14,Beer,1275.780857,Liters
2018-05-15,Beer,1416.06717,Liters
2018-05-16,Beer,2237.800301,Liters
2018-05-17,Beer,1769.154561,Liters
2018-05-18,Beer,1821.34044,Liters
2018-05-19,Beer,1219.475238,Liters
2018-05-20,Beer,1064.485901,Liters
2018-05-21,Beer,2206.43581,Liters
2018-05-22,Beer,1924.644589,Liters
2018-05-23,Beer,1225.499582,Liters
2018-05-24,Beer,1380.480675,Liters
2018-05-25,Beer,1281.28527,Liters
2018-05-26,Beer,1016.162701,Liters
2018-05-27,Beer,1313.247778,Liters
2018-05-28,Beer,1691.104455,Liters
2018-05-29,Beer,2168.021866,Liters
2018-05-30,Beer,2299.013608,Liters
2018-05-31,Beer,1294.903714,Liters
2018-06-01,Beer,1234.4762,Liters
2018-06-02,Beer,1779.852917,Liters
2018-06-03,Beer,1961.677627,Liters
2018-06-04,Beer,1522.361284,Liters
2018-06-05,Beer,1596.198834,Liters
2018-06-06,Beer,1153.683163,Liters
